Height,Remaining_lease,district_C,district_N,district_E,district_S,district_W,Improved,Model_A,New_Gen,Premium,Simplified,Rel_value
12,94.83333333,0,1,0,0,0,0,0,0,1,0,0
12,94.75,0,1,0,0,0,0,0,0,1,0,0
12,94.33333333,0,1,0,0,0,0,0,0,1,0,1
12,86.41666667,0,1,0,0,0,0,0,0,1,0,1
12,86.33333333,0,1,0,0,0,0,0,0,1,0,1
12,79.75,0,1,0,0,0,0,0,0,1,0,0
12,92.16666667,0,1,0,0,0,0,0,0,1,0,0
12,94.66666667,0,1,0,0,0,0,0,0,1,0,0
12,94.66666667,0,1,0,0,0,0,0,0,1,0,0
12,94.66666667,0,1,0,0,0,0,0,0,1,0,0
12,94.66666667,0,1,0,0,0,0,0,0,1,0,0
12,94.66666667,0,1,0,0,0,0,0,0,1,0,0
12,89.58333333,0,1,0,0,0,0,0,0,1,0,0
12,94.58333333,0,1,0,0,0,0,0,0,1,0,0
12,86.16666667,0,1,0,0,0,0,0,0,1,0,1
12,81.75,0,1,0,0,0,0,0,0,1,0,0
12,92.33333333,0,1,0,0,0,0,0,0,1,0,1
12,94.58333333,0,1,0,0,0,0,0,0,1,0,0
12,80.41666667,0,1,0,0,0,0,0,0,1,0,0
12,86.58333333,0,1,0,0,0,0,0,0,1,0,1
12,92.33333333,0,1,0,0,0,0,0,0,1,0,1
12,94.5,0,1,0,0,0,0,0,0,1,0,0
12,94.5,0,1,0,0,0,0,0,0,1,0,0
12,82.75,0,1,0,0,0,0,0,0,1,0,0
12,80.91666667,0,1,0,0,0,0,0,0,1,0,0
12,90.08333333,0,1,0,0,0,0,0,0,1,0,0
12,94.5,0,1,0,0,0,0,0,0,1,0,0
12,94.41666667,0,1,0,0,0,0,0,0,1,0,0
12,94.33333333,0,1,0,0,0,0,0,0,1,0,0
12,93.91666667,0,1,0,0,0,0,0,0,1,0,1
12,93.91666667,0,1,0,0,0,0,0,0,1,0,1
12,86,0,1,0,0,0,0,0,0,1,0,1
12,86.5,0,1,0,0,0,0,0,0,1,0,1
12,92.41666667,0,1,0,0,0,0,0,0,1,0,0
12,91.75,0,1,0,0,0,0,0,0,1,0,0
12,91.75,0,1,0,0,0,0,0,0,1,0,0
12,94.41666667,0,1,0,0,0,0,0,0,1,0,0
12,94.33333333,0,1,0,0,0,0,0,0,1,0,0
12,94.33333333,0,1,0,0,0,0,0,0,1,0,0
12,94.33333333,0,1,0,0,0,0,0,0,1,0,0
12,89.25,0,1,0,0,0,0,0,0,1,0,0
12,82.58333333,0,1,0,0,0,0,0,0,1,0,0
12,78,0,1,0,0,0,0,0,0,1,0,0
12,77.58333333,0,1,0,0,0,0,0,0,1,0,0
12,92.08333333,0,1,0,0,0,0,0,0,1,0,1
12,92,0,1,0,0,0,0,0,0,1,0,1
12,94.25,0,1,0,0,0,0,0,0,1,0,0
12,94.25,0,1,0,0,0,0,0,0,1,0,0
12,82.5,0,1,0,0,0,0,0,0,1,0,0
12,82.5,0,1,0,0,0,0,0,0,1,0,0
12,86.75,0,1,0,0,0,0,0,0,1,0,1
12,83.91666667,0,1,0,0,0,0,0,0,1,0,1
12,89.08333333,0,1,0,0,0,0,0,0,1,0,0
12,85.91666667,0,1,0,0,0,0,0,0,1,0,1
12,85.75,0,1,0,0,0,0,0,0,1,0,1
12,77.5,0,1,0,0,0,0,0,0,1,0,0
12,84.66666667,0,1,0,0,0,0,0,0,1,0,1
12,82.33333333,0,1,0,0,0,0,0,0,1,0,0
12,82.33333333,0,1,0,0,0,0,0,0,1,0,1
12,79.91666667,0,1,0,0,0,0,0,0,1,0,0
12,80,0,1,0,0,0,0,0,0,1,0,0
12,91.83333333,0,1,0,0,0,0,0,0,1,0,1
12,79,0,1,0,0,0,0,0,0,1,0,0
12,84.5,0,1,0,0,0,0,0,0,1,0,1
12,93.5,0,1,0,0,0,0,0,0,1,0,1
12,82.25,0,1,0,0,0,0,0,0,1,0,0
12,81.08333333,0,1,0,0,0,0,0,0,1,0,0
12,73,0,1,0,0,0,0,0,0,1,0,0
12,73,0,1,0,0,0,0,0,0,1,0,0
12,76.66666667,0,1,0,0,0,0,0,0,1,0,0
12,77.16666667,0,1,0,0,0,0,0,0,1,0,0
12,76.58333333,0,1,0,0,0,0,0,0,1,0,0
12,81.08333333,0,1,0,0,0,0,0,0,1,0,0
12,76.58333333,0,1,0,0,0,0,0,0,1,0,0
12,92.08333333,0,1,0,0,0,0,0,0,1,0,0
12,81.08333333,0,1,0,0,0,0,0,0,1,0,0
12,79.91666667,0,1,0,0,0,0,0,0,1,0,0
12,77.5,0,1,0,0,0,0,0,0,1,0,0
12,77.5,0,1,0,0,0,0,0,0,1,0,0
12,76.25,0,1,0,0,0,0,0,0,1,0,0
12,91.83333333,0,1,0,0,0,0,0,0,1,0,0
12,76.16666667,0,1,0,0,0,0,0,0,1,0,0
12,79.66666667,0,1,0,0,0,0,0,0,1,0,0
12,80.58333333,0,1,0,0,0,0,0,0,1,0,0
12,91.58333333,0,1,0,0,0,0,0,0,1,0,0
12,79.58333333,0,1,0,0,0,0,0,0,1,0,0
12,76.83333333,0,1,0,0,0,0,0,0,1,0,0
12,76.5,0,1,0,0,0,0,0,0,1,0,0
12,76.41666667,0,1,0,0,0,0,0,0,1,0,0
12,75.83333333,0,1,0,0,0,0,0,0,1,0,0
12,93,0,1,0,0,0,0,0,0,1,0,0
12,90.41666667,0,0,0,1,0,0,0,0,1,0,1
12,93.5,0,0,0,1,0,0,0,0,1,0,1
12,93.41666667,0,0,0,1,0,0,0,0,1,0,1
12,93.33333333,0,0,0,1,0,0,0,0,1,0,1
12,93.25,0,0,0,1,0,0,0,0,1,0,1
12,92.83333333,0,0,0,1,0,0,0,0,1,0,1
12,94.5,0,0,0,0,1,0,0,0,1,0,1
12,94.5,0,0,0,0,1,0,0,0,1,0,1
12,94.5,0,0,0,0,1,0,0,0,1,0,1
12,94.41666667,0,0,0,0,1,0,0,0,1,0,1
12,94.33333333,0,0,0,0,1,0,0,0,1,0,1
12,94.83333333,0,0,0,0,1,0,0,0,1,0,1
12,94.25,0,0,0,0,1,0,0,0,1,0,1
12,94.75,0,0,0,0,1,0,0,0,1,0,1
12,94.58333333,0,0,0,0,1,0,0,0,1,0,1
12,93.91666667,0,0,0,0,1,0,0,0,1,0,1
12,94.5,0,0,0,0,1,0,0,0,1,0,1
12,93.75,0,0,0,0,1,0,0,0,1,0,1
12,79.33333333,0,0,0,0,1,0,0,0,1,0,0
12,92.58333333,0,0,0,0,1,0,0,0,1,0,0
12,78.66666667,0,0,0,0,1,0,0,0,1,0,0
12,81.5,0,0,0,0,1,0,0,0,1,0,0
12,79.16666667,0,0,0,0,1,0,0,0,1,0,0
12,92.16666667,0,0,0,0,1,0,0,0,1,0,0
12,89.33333333,0,0,0,0,1,0,0,0,1,0,0
12,79,0,0,0,0,1,0,0,0,1,0,0
12,89.33333333,0,0,0,0,1,0,0,0,1,0,0
12,79.16666667,0,0,0,0,1,0,0,0,1,0,0
12,92,0,0,0,0,1,0,0,0,1,0,0
12,89.16666667,0,0,0,0,1,0,0,0,1,0,0
12,77.25,0,0,0,0,1,0,0,0,1,0,0
12,75.16666667,0,0,0,0,1,0,0,0,1,0,0
12,76.5,0,0,0,0,1,0,0,0,1,0,0
12,77.08333333,0,0,0,0,1,0,0,0,1,0,0
12,74.83333333,0,0,0,0,1,0,0,0,1,0,0
12,76.33333333,0,0,0,0,1,0,0,0,1,0,0
12,77.08333333,0,0,0,0,1,0,0,0,1,0,0
12,76.41666667,0,0,0,0,1,0,0,0,1,0,0
12,76.75,0,0,0,0,1,0,0,0,1,0,0
12,76,0,0,0,0,1,0,0,0,1,0,0
12,75.66666667,0,0,0,0,1,0,0,0,1,0,0
12,74.25,0,0,0,0,1,0,0,0,1,0,0
12,74.25,0,0,0,0,1,0,0,0,1,0,0
12,74.16666667,0,0,0,0,1,0,0,0,1,0,0
12,75.16666667,0,0,0,0,1,0,0,0,1,0,0
12,78.33333333,0,0,0,0,1,0,0,0,1,0,0
12,83.41666667,0,0,0,0,1,0,0,0,1,0,0
12,80.66666667,0,0,0,0,1,0,0,0,1,0,0
12,77.5,0,0,0,0,1,0,0,0,1,0,0
12,77.41666667,0,0,0,0,1,0,0,0,1,0,0
12,77.41666667,0,0,0,0,1,0,0,0,1,0,0
12,75,0,0,0,0,1,0,0,0,1,0,0
12,85.33333333,0,0,0,0,1,0,0,0,1,0,0
12,92.16666667,0,0,0,0,1,0,0,0,1,0,0
12,75,0,0,0,0,1,0,0,0,1,0,0
12,84.91666667,0,0,0,0,1,0,0,0,1,0,0
12,91.75,0,0,0,0,1,0,0,0,1,0,0
12,76.91666667,0,0,0,0,1,0,0,0,1,0,0
12,84.83333333,0,0,0,0,1,0,0,0,1,0,0
12,65.41666667,0,0,1,0,0,0,0,0,0,1,0
12,64,0,0,1,0,0,0,0,0,0,1,0
12,65.08333333,0,0,1,0,0,0,0,0,0,1,0
12,63.33333333,0,0,1,0,0,0,0,0,0,1,0
12,63.58333333,0,0,1,0,0,0,0,0,0,1,0
12,63.25,0,0,1,0,0,0,0,0,0,1,0
12,63,0,0,1,0,0,0,0,0,0,1,0
12,62.75,0,0,1,0,0,0,0,0,0,1,0
12,63.33333333,0,0,1,0,0,0,0,0,0,1,0
12,62.16666667,0,0,1,0,0,0,0,0,0,1,0
12,62.41666667,0,0,1,0,0,0,0,0,0,1,0
12,62.5,0,0,1,0,0,0,0,0,0,1,0
12,62.58333333,0,0,1,0,0,0,0,0,0,1,0
12,62.58333333,0,0,1,0,0,0,0,0,0,1,0
12,62.75,0,0,1,0,0,0,0,0,0,1,0
12,62.08333333,0,0,1,0,0,0,0,0,0,1,0
12,62.5,0,0,1,0,0,0,0,0,0,1,0
12,62.83333333,0,1,0,0,0,0,0,0,0,1,1
12,64.91666667,0,1,0,0,0,0,0,0,0,1,1
12,64.91666667,0,1,0,0,0,0,0,0,0,1,1
12,62.75,0,1,0,0,0,0,0,0,0,1,1
12,63.66666667,0,1,0,0,0,0,0,0,0,1,1
12,64.5,0,1,0,0,0,0,0,0,0,1,1
12,65,0,1,0,0,0,0,0,0,0,1,1
12,63.41666667,0,1,0,0,0,0,0,0,0,1,1
12,64.16666667,0,1,0,0,0,0,0,0,0,1,1
12,62.41666667,0,1,0,0,0,0,0,0,0,1,1
12,62.5,0,1,0,0,0,0,0,0,0,1,1
12,64.08333333,0,1,0,0,0,0,0,0,0,1,1
12,64,0,1,0,0,0,0,0,0,0,1,0
12,62.41666667,0,1,0,0,0,0,0,0,0,1,1
12,62.33333333,0,1,0,0,0,0,0,0,0,1,1
12,64.75,0,1,0,0,0,0,0,0,0,1,0
12,63.5,0,1,0,0,0,0,0,0,0,1,0
12,63,0,1,0,0,0,0,0,0,0,1,0
12,64.41666667,0,1,0,0,0,0,0,0,0,1,0
12,64.5,0,1,0,0,0,0,0,0,0,1,0
12,64.83333333,0,1,0,0,0,0,0,0,0,1,0
12,62.5,0,1,0,0,0,0,0,0,0,1,0
12,63.75,0,1,0,0,0,0,0,0,0,1,0
12,63.58333333,0,1,0,0,0,0,0,0,0,1,0
12,63.66666667,0,1,0,0,0,0,0,0,0,1,0
12,63.5,0,1,0,0,0,0,0,0,0,1,0
12,64.08333333,0,1,0,0,0,0,0,0,0,1,0
12,63.91666667,0,1,0,0,0,0,0,0,0,1,0
12,63.83333333,0,1,0,0,0,0,0,0,0,1,0
12,64,0,1,0,0,0,0,0,0,0,1,0
12,64.16666667,0,1,0,0,0,0,0,0,0,1,0
12,63.16666667,0,1,0,0,0,0,0,0,0,1,0
12,62.75,0,1,0,0,0,0,0,0,0,1,0
12,65.08333333,0,1,0,0,0,0,0,0,0,1,0
12,65.25,0,1,0,0,0,0,0,0,0,1,0
12,62.33333333,0,1,0,0,0,0,0,0,0,1,0
12,62.33333333,0,1,0,0,0,0,0,0,0,1,0
12,62,0,1,0,0,0,0,0,0,0,1,0
12,63.83333333,0,1,0,0,0,0,0,0,0,1,0
12,63,0,1,0,0,0,0,0,0,0,1,0
12,62.5,0,1,0,0,0,0,0,0,0,1,0
12,64.08333333,0,1,0,0,0,0,0,0,0,1,0
12,62.33333333,0,1,0,0,0,0,0,0,0,1,0
12,64.25,0,1,0,0,0,0,0,0,0,1,0
12,64.5,0,1,0,0,0,0,0,0,0,1,0
12,64.33333333,0,1,0,0,0,0,0,0,0,1,0
12,63.91666667,0,1,0,0,0,0,0,0,0,1,0
12,61.25,0,1,0,0,0,0,0,0,0,1,0
12,64.75,0,1,0,0,0,0,0,0,0,1,0
12,62.5,0,1,0,0,0,0,0,0,0,1,0
12,61.41666667,0,1,0,0,0,0,0,0,0,1,0
12,71.5,0,1,0,0,0,0,0,0,0,1,0
12,70.5,0,1,0,0,0,0,0,0,0,1,0
12,71.08333333,0,1,0,0,0,0,0,0,0,1,0
12,70.91666667,0,1,0,0,0,0,0,0,0,1,0
12,70.91666667,0,1,0,0,0,0,0,0,0,1,0
12,73.08333333,0,1,0,0,0,0,0,0,0,1,0
12,72.91666667,0,1,0,0,0,0,0,0,0,1,0
12,62.08333333,0,1,0,0,0,0,0,0,0,1,0
12,72.75,0,1,0,0,0,0,0,0,0,1,0
12,65.66666667,0,1,0,0,0,0,0,0,0,1,0
12,64.83333333,0,1,0,0,0,0,0,0,0,1,0
12,65.5,0,1,0,0,0,0,0,0,0,1,0
12,65.5,0,1,0,0,0,0,0,0,0,1,0
12,63.66666667,0,1,0,0,0,0,0,0,0,1,0
12,65.66666667,0,1,0,0,0,0,0,0,0,1,0
12,65.66666667,0,1,0,0,0,0,0,0,0,1,0
12,64.08333333,0,1,0,0,0,0,0,0,0,1,0
12,62.5,0,1,0,0,0,0,0,0,0,1,0
12,64.16666667,0,1,0,0,0,0,0,0,0,1,0
12,65.25,0,1,0,0,0,0,0,0,0,1,0
12,65.5,0,1,0,0,0,0,0,0,0,1,0
12,65.25,0,1,0,0,0,0,0,0,0,1,0
12,64.66666667,0,1,0,0,0,0,0,0,0,1,0
12,65.41666667,0,1,0,0,0,0,0,0,0,1,0
12,63.75,0,1,0,0,0,0,0,0,0,1,0
12,62.5,0,1,0,0,0,0,0,0,0,1,0
12,62.5,0,1,0,0,0,0,0,0,0,1,0
12,62.58333333,0,1,0,0,0,0,0,0,0,1,0
12,65.25,0,1,0,0,0,0,0,0,0,1,0
12,65.33333333,0,1,0,0,0,0,0,0,0,1,0
12,64.91666667,0,1,0,0,0,0,0,0,0,1,0
12,64.91666667,0,1,0,0,0,0,0,0,0,1,0
12,65,0,1,0,0,0,0,0,0,0,1,0
12,64.41666667,0,1,0,0,0,0,0,0,0,1,0
12,65.08333333,0,1,0,0,0,0,0,0,0,1,0
12,61.66666667,0,1,0,0,0,0,0,0,0,1,0
12,61.83333333,0,1,0,0,0,0,0,0,0,1,0
12,62.91666667,0,1,0,0,0,0,0,0,0,1,0
12,63.75,0,1,0,0,0,0,0,0,0,1,0
12,62.25,0,1,0,0,0,0,0,0,0,1,0
12,62.25,0,1,0,0,0,0,0,0,0,1,0
12,63.91666667,0,1,0,0,0,0,0,0,0,1,0
12,65.08333333,0,1,0,0,0,0,0,0,0,1,0
12,64.33333333,0,1,0,0,0,0,0,0,0,1,0
12,63.16666667,0,1,0,0,0,0,0,0,0,1,0
12,62.08333333,0,1,0,0,0,0,0,0,0,1,0
12,63.91666667,0,1,0,0,0,0,0,0,0,1,0
12,64.33333333,0,1,0,0,0,0,0,0,0,1,0
12,64.75,0,1,0,0,0,0,0,0,0,1,0
12,61.83333333,0,1,0,0,0,0,0,0,0,1,0
12,61.83333333,0,1,0,0,0,0,0,0,0,1,0
12,63,0,1,0,0,0,0,0,0,0,1,0
12,64.75,0,1,0,0,0,0,0,0,0,1,0
12,62.58333333,0,1,0,0,0,0,0,0,0,1,0
12,61.91666667,0,1,0,0,0,0,0,0,0,1,0
12,63.66666667,0,0,0,1,0,0,0,0,0,1,1
12,63.16666667,0,0,0,1,0,0,0,0,0,1,1
12,63.16666667,0,0,0,1,0,0,0,0,0,1,0
12,62.91666667,0,0,0,1,0,0,0,0,0,1,1
12,63.83333333,0,0,0,0,1,0,0,0,0,1,0
12,63.75,0,0,0,0,1,0,0,0,0,1,0
12,64.66666667,0,0,0,0,1,0,0,0,0,1,0
12,61.83333333,0,0,0,0,1,0,0,0,0,1,0
12,63,0,0,0,0,1,0,0,0,0,1,0
12,66.08333333,0,0,0,0,1,0,0,0,0,1,0
12,65.83333333,0,0,0,0,1,0,0,0,0,1,0
12,65.75,0,0,0,0,1,0,0,0,0,1,0
12,65,0,0,0,0,1,0,0,0,0,1,0
12,64.25,0,0,0,0,1,0,0,0,0,1,0
12,65.66666667,0,0,0,0,1,0,0,0,0,1,0
12,65.58333333,0,0,0,0,1,0,0,0,0,1,0
12,64.08333333,0,0,0,0,1,0,0,0,0,1,0
12,63.75,0,0,0,0,1,0,0,0,0,1,0
12,64.16666667,0,0,0,0,1,0,0,0,0,1,0
12,54.66666667,1,0,0,0,0,1,0,0,0,0,1
12,50.08333333,1,0,0,0,0,1,0,0,0,0,1
12,51.91666667,0,0,1,0,0,1,0,0,0,0,0
12,53.41666667,0,0,1,0,0,1,0,0,0,0,0
12,53.5,0,0,1,0,0,1,0,0,0,0,0
12,53.41666667,0,0,1,0,0,1,0,0,0,0,0
12,51.66666667,0,0,1,0,0,1,0,0,0,0,0
12,53.16666667,0,0,1,0,0,1,0,0,0,0,0
12,53,0,0,1,0,0,1,0,0,0,0,0
12,51.41666667,0,0,1,0,0,1,0,0,0,0,0
12,51.25,0,0,1,0,0,1,0,0,0,0,0
12,52.08333333,0,0,1,0,0,1,0,0,0,0,1
12,52.33333333,0,0,1,0,0,1,0,0,0,0,1
12,50.83333333,0,0,1,0,0,1,0,0,0,0,1
12,51.08333333,0,0,1,0,0,1,0,0,0,0,0
12,50.75,0,0,1,0,0,1,0,0,0,0,1
12,51.58333333,0,0,1,0,0,1,0,0,0,0,1
12,51.25,0,0,1,0,0,1,0,0,0,0,1
12,50.33333333,0,1,0,0,0,1,0,0,0,0,0
12,50.33333333,0,1,0,0,0,1,0,0,0,0,0
12,51.75,0,1,0,0,0,1,0,0,0,0,0
12,49.91666667,0,1,0,0,0,1,0,0,0,0,0
12,52.08333333,0,0,0,1,0,1,0,0,0,0,0
12,51.66666667,0,0,0,1,0,1,0,0,0,0,0
12,50.66666667,0,0,0,1,0,1,0,0,0,0,0
12,52.58333333,0,0,0,1,0,1,0,0,0,0,0
12,50.41666667,0,0,0,1,0,1,0,0,0,0,0
12,50.83333333,0,0,0,1,0,1,0,0,0,0,1
12,50.41666667,0,0,0,1,0,1,0,0,0,0,1
12,49.66666667,0,0,0,1,0,1,0,0,0,0,1
12,50.16666667,0,0,0,0,1,1,0,0,0,0,1
12,59.66666667,1,0,0,0,0,0,1,0,0,0,0
12,69.41666667,0,0,1,0,0,0,1,0,0,0,0
12,73,0,0,1,0,0,0,1,0,0,0,0
12,81.83333333,0,0,1,0,0,0,1,0,0,0,1
12,94.75,0,0,1,0,0,0,1,0,0,0,1
12,94.75,0,0,1,0,0,0,1,0,0,0,1
12,86.08333333,0,0,1,0,0,0,1,0,0,0,1
12,86.08333333,0,0,1,0,0,0,1,0,0,0,1
12,94.75,0,0,1,0,0,0,1,0,0,0,1
12,94.66666667,0,0,1,0,0,0,1,0,0,0,1
12,59.75,0,0,1,0,0,0,1,0,0,0,0
12,81.58333333,0,0,1,0,0,0,1,0,0,0,1
12,94.66666667,0,0,1,0,0,0,1,0,0,0,1
12,94.58333333,0,0,1,0,0,0,1,0,0,0,1
12,62.83333333,0,0,1,0,0,0,1,0,0,0,0
12,92.58333333,0,0,1,0,0,0,1,0,0,0,1
12,86,0,0,1,0,0,0,1,0,0,0,1
12,94.58333333,0,0,1,0,0,0,1,0,0,0,1
12,94.5,0,0,1,0,0,0,1,0,0,0,1
12,94.41666667,0,0,1,0,0,0,1,0,0,0,1
12,60.08333333,0,0,1,0,0,0,1,0,0,0,0
12,94.41666667,0,0,1,0,0,0,1,0,0,0,1
12,59.66666667,0,0,1,0,0,0,1,0,0,0,0
12,94.33333333,0,0,1,0,0,0,1,0,0,0,1
12,94.25,0,0,1,0,0,0,1,0,0,0,1
12,92.16666667,0,0,1,0,0,0,1,0,0,0,1
12,92.16666667,0,0,1,0,0,0,1,0,0,0,1
12,94.25,0,0,1,0,0,0,1,0,0,0,1
12,59.33333333,0,0,1,0,0,0,1,0,0,0,0
12,62.25,0,0,1,0,0,0,1,0,0,0,0
12,59.25,0,0,1,0,0,0,1,0,0,0,0
12,59.16666667,0,0,1,0,0,0,1,0,0,0,0
12,92.08333333,0,0,1,0,0,0,1,0,0,0,1
12,92,0,0,1,0,0,0,1,0,0,0,1
12,81.08333333,0,0,1,0,0,0,1,0,0,0,1
12,94.08333333,0,0,1,0,0,0,1,0,0,0,1
12,92.83333333,0,0,1,0,0,0,1,0,0,0,1
12,62.08333333,0,0,1,0,0,0,1,0,0,0,0
12,74.33333333,0,0,1,0,0,0,1,0,0,0,1
12,60.08333333,0,0,1,0,0,0,1,0,0,0,0
12,92.66666667,0,0,1,0,0,0,1,0,0,0,1
12,61.83333333,0,0,1,0,0,0,1,0,0,0,1
12,61.25,0,0,1,0,0,0,1,0,0,0,0
12,60.58333333,0,0,1,0,0,0,1,0,0,0,1
12,92.58333333,0,0,1,0,0,0,1,0,0,0,1
12,92.58333333,0,0,1,0,0,0,1,0,0,0,1
12,74.08333333,0,0,1,0,0,0,1,0,0,0,1
12,60.5,0,0,1,0,0,0,1,0,0,0,1
12,87.58333333,0,0,1,0,0,0,1,0,0,0,1
12,92.41666667,0,0,1,0,0,0,1,0,0,0,1
12,75.91666667,0,0,1,0,0,0,1,0,0,0,1
12,65.83333333,0,0,1,0,0,0,1,0,0,0,0
12,59.33333333,0,0,1,0,0,0,1,0,0,0,1
12,80.83333333,0,0,1,0,0,0,1,0,0,0,1
12,61.16666667,0,0,1,0,0,0,1,0,0,0,0
12,87.33333333,0,0,1,0,0,0,1,0,0,0,1
12,65.83333333,0,0,1,0,0,0,1,0,0,0,0
12,64.5,0,0,1,0,0,0,1,0,0,0,0
12,61.08333333,0,0,1,0,0,0,1,0,0,0,0
12,92.08333333,0,0,1,0,0,0,1,0,0,0,1
12,87.16666667,0,0,1,0,0,0,1,0,0,0,1
12,80.5,0,0,1,0,0,0,1,0,0,0,1
12,65.66666667,0,0,1,0,0,0,1,0,0,0,0
12,94.58333333,0,1,0,0,0,0,1,0,0,0,1
12,94.25,0,1,0,0,0,0,1,0,0,0,1
12,95.16666667,0,1,0,0,0,0,1,0,0,0,1
12,95.16666667,0,1,0,0,0,0,1,0,0,0,1
12,77.66666667,0,1,0,0,0,0,1,0,0,0,1
12,88.5,0,1,0,0,0,0,1,0,0,0,1
12,94,0,1,0,0,0,0,1,0,0,0,1
12,81.91666667,0,1,0,0,0,0,1,0,0,0,1
12,94.75,0,1,0,0,0,0,1,0,0,0,1
12,68.83333333,0,1,0,0,0,0,1,0,0,0,0
12,79,0,1,0,0,0,0,1,0,0,0,1
12,93.83333333,0,1,0,0,0,0,1,0,0,0,1
12,77,0,1,0,0,0,0,1,0,0,0,1
12,93.5,0,1,0,0,0,0,1,0,0,0,1
12,93.83333333,0,1,0,0,0,0,1,0,0,0,1
12,93.75,0,1,0,0,0,0,1,0,0,0,1
12,94.41666667,0,1,0,0,0,0,1,0,0,0,1
12,68.5,0,1,0,0,0,0,1,0,0,0,0
12,68.5,0,1,0,0,0,0,1,0,0,0,1
12,68.16666667,0,1,0,0,0,0,1,0,0,0,1
12,68.33333333,0,1,0,0,0,0,1,0,0,0,1
12,67.91666667,0,1,0,0,0,0,1,0,0,0,1
12,67.91666667,0,1,0,0,0,0,1,0,0,0,1
12,67.83333333,0,1,0,0,0,0,1,0,0,0,1
12,67.91666667,0,1,0,0,0,0,1,0,0,0,1
12,68.16666667,0,1,0,0,0,0,1,0,0,0,1
12,61.33333333,0,1,0,0,0,0,1,0,0,0,1
12,67.75,0,1,0,0,0,0,1,0,0,0,1
12,65.58333333,0,1,0,0,0,0,1,0,0,0,1
12,67.91666667,0,1,0,0,0,0,1,0,0,0,1
12,67.83333333,0,1,0,0,0,0,1,0,0,0,1
12,65.25,0,1,0,0,0,0,1,0,0,0,1
12,67.5,0,1,0,0,0,0,1,0,0,0,1
12,65.5,0,1,0,0,0,0,1,0,0,0,0
12,73.91666667,0,1,0,0,0,0,1,0,0,0,0
12,73.41666667,0,1,0,0,0,0,1,0,0,0,0
12,60.83333333,0,1,0,0,0,0,1,0,0,0,0
12,60.75,0,1,0,0,0,0,1,0,0,0,0
12,91.41666667,0,1,0,0,0,0,1,0,0,0,0
12,79.41666667,0,1,0,0,0,0,1,0,0,0,0
12,79.41666667,0,1,0,0,0,0,1,0,0,0,0
12,94.75,0,1,0,0,0,0,1,0,0,0,0
12,73.66666667,0,1,0,0,0,0,1,0,0,0,0
12,68.75,0,1,0,0,0,0,1,0,0,0,0
12,91.33333333,0,1,0,0,0,0,1,0,0,0,1
12,94,0,1,0,0,0,0,1,0,0,0,1
12,94.75,0,1,0,0,0,0,1,0,0,0,0
12,90.91666667,0,1,0,0,0,0,1,0,0,0,0
12,62.5,0,1,0,0,0,0,1,0,0,0,0
12,65.66666667,0,1,0,0,0,0,1,0,0,0,0
12,68.58333333,0,1,0,0,0,0,1,0,0,0,0
12,74.08333333,0,1,0,0,0,0,1,0,0,0,0
12,93.91666667,0,1,0,0,0,0,1,0,0,0,1
12,94.58333333,0,1,0,0,0,0,1,0,0,0,1
12,63.16666667,0,1,0,0,0,0,1,0,0,0,0
12,75.08333333,0,1,0,0,0,0,1,0,0,0,0
12,91.08333333,0,1,0,0,0,0,1,0,0,0,0
12,94.66666667,0,1,0,0,0,0,1,0,0,0,0
12,59,0,1,0,0,0,0,1,0,0,0,0
12,75,0,1,0,0,0,0,1,0,0,0,0
12,72.91666667,0,1,0,0,0,0,1,0,0,0,0
12,63.5,0,1,0,0,0,0,1,0,0,0,0
12,73.83333333,0,1,0,0,0,0,1,0,0,0,0
12,61.16666667,0,1,0,0,0,0,1,0,0,0,0
12,91.08333333,0,1,0,0,0,0,1,0,0,0,0
12,94.5,0,1,0,0,0,0,1,0,0,0,0
12,63.16666667,0,1,0,0,0,0,1,0,0,0,0
12,73.5,0,1,0,0,0,0,1,0,0,0,0
12,60.91666667,0,1,0,0,0,0,1,0,0,0,0
12,73.58333333,0,1,0,0,0,0,1,0,0,0,0
12,62.83333333,0,1,0,0,0,0,1,0,0,0,0
12,63.41666667,0,1,0,0,0,0,1,0,0,0,0
12,75.33333333,0,1,0,0,0,0,1,0,0,0,0
12,73.08333333,0,1,0,0,0,0,1,0,0,0,0
12,74.41666667,0,1,0,0,0,0,1,0,0,0,0
12,74.33333333,0,1,0,0,0,0,1,0,0,0,0
12,90.91666667,0,1,0,0,0,0,1,0,0,0,1
12,93.66666667,0,1,0,0,0,0,1,0,0,0,1
12,94.33333333,0,1,0,0,0,0,1,0,0,0,0
12,61.25,0,1,0,0,0,0,1,0,0,0,0
12,62.83333333,0,1,0,0,0,0,1,0,0,0,0
12,62.91666667,0,1,0,0,0,0,1,0,0,0,0
12,74.66666667,0,1,0,0,0,0,1,0,0,0,0
12,93.5,0,1,0,0,0,0,1,0,0,0,1
12,94.83333333,0,1,0,0,0,0,1,0,0,0,1
12,94.91666667,0,1,0,0,0,0,1,0,0,0,1
12,94.75,0,1,0,0,0,0,1,0,0,0,1
12,68,0,1,0,0,0,0,1,0,0,0,1
12,73.33333333,0,1,0,0,0,0,1,0,0,0,0
12,93.5,0,1,0,0,0,0,1,0,0,0,1
12,94.16666667,0,1,0,0,0,0,1,0,0,0,0
